id,upc,maquina_id,Material,multiplicador,multiplicador_socio,texto,descargada,cancelado,created_at,updated_at,deleted_at,imagen,active
ID8410655006432,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,"CERVEZA S.MIGUEL 0,0 LIMON LATA 33 CL",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410569310649,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,"CERVEZA AMSTEL 0,0 LATA 33CL",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410569315606,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,"CERVEZA AMSTEL 0,0 LATA 33CL",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410793296139,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,CERVEZA FREE DAMM LIMON LATA 33CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID7611612501637,7610000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,"CERVEZA EMDBRAU 0,0 LATA 33 CL",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410655006142,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,"CERVEZA S.MIGUEL 0,0 S/A LATA 33CL",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410655006043,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,"CERVEZA S.MIGUEL 0,0 S/A LATA 33CL",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410655006234,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,"CERVEZA S.MIGUEL 0,0 S/A LATA 33CL",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8411327002745,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,"CERVEZA MAHOU 0,0 TOSTADA LATA 33 CL",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410569310014,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,"CERVEZA AMSTEL 0,0 TOSTADA 33cl",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410655007415,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,"CERVEZA MAGNA ROJA 0,0 LATA",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410409019657,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,MOSTO GREIP BLANCO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410494050726,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,MOSTO GREIP BLANCO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410408070307,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,BITTER KAS LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410494300777,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,BITTER KAS LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410379840015,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,CHOCOLATE TAZA RENY PICOT LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410379940012,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,CHOCOLATE TAZA RENY PICOT LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8411610004005,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,HORCHATA CHUFI ORIGINAL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8411610001226,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,HORCHATA CHUFI ORIGINAL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8411610006290,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,HORCHATA CHUFI ORIGINAL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID7613030002956,7610000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO NESQUIK CACAO 3x180ml,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410014899521,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO NESQUIK CACAO 3x180ml,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID7613037586794,7610000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO NESQUIK CACAO 3x180ml,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410014247049,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO NESQUIK CACAO 3x180ml,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410014378934,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COLA CAO ENERGY 200 P.3,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410014883469,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COLA CAO ENERGY 200 P.3,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410014321770,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COLA CAO ENERGY 200 P.3,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128191580,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COLA CAO ENERGY 200 P.3,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128191405,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COLA CAO ENERGY 200 P.3,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128191375,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COLA CAO ENERGY 200 P.3,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128191337,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COLA CAO ENERGY 200 P.3,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410132106167,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,CHOCOLATE TAZA RAM LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297060007,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO CLAS CACAO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297161049,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO CLAS CACAO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8411700005837,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO PULEVA CACAO SLIM 6X200 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834072,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO ALTEZA CACAO BTLLA.LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833709,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO ALTEZA CACAO BTLLA.LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024832672,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO ALTEZA CACAO BTLLA.LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834225,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO ALTEZA CACAO BTLLA.LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834232,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO ALTEZA CACAO 6X200 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834089,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO ALTEZA CACAO 6X200 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024832665,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO ALTEZA CACAO 6X200 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833716,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO ALTEZA CACAO 6X200 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8412700130468,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO CACAOLAT LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8412700620624,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO CACAOLAT LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8411700002621,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO S/LACTOSA PULEVA CACAO 6X200ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8412700730415,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BATIDO CACAOLAT BRICK 3X200 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297165245,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO LACASITOS ASTURIANA 3X200 ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410285999623,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,BATIDO CACAO ZERO PULEVA 6X200,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834041,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,TINTO VERANO S/ALCOHOL ALTEZA 1/500,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024175533,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,TINTO VERANO ENSEÑA LIMON 1/500,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024175526,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,TINTO VERANO ENSEÑA CLASICO 1/500,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410283946504,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,TINTO VERANO LA CASERA LIMON 1/500,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410283346504,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,TINTO VERANO LA CASERA LIMON 1/500,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID017619009034,17619009034,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,SANGRIA DON SIMON 1/500,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410261151625,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,SANGRIA DON SIMON 1/500,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410261152004,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"TINTO VERANO DON SIMON CLASICO 1,5 LTR",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410261152417,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"TINTO VERANO SIMON SIN ALCOHOL LIMON1,5l",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024172075,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO TINTO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024172488,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO TINTO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024172358,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO TINTO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410261031187,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO TINTO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024172303,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO TINTO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480007462049,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO TINTO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480007462018,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO TINTO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024172457,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO TINTO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410261271101,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO TINTO DON SIMON BRIK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8420209008928,8420000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO TINTO VEGAS RIVILLA GFA.2 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480007462001,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO ROSADO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024172440,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO ROSADO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024172099,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO ROSADO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410261032115,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO ROSADO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024172341,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO ROSADO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024172327,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO ROSADO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410261272108,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO ROSADO DON SIMON BRIK LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024172310,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO BLANCO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410261033112,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO BLANCO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024172334,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO BLANCO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024172433,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO BLANCO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024172464,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO BLANCO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480007462087,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO BLANCO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024172082,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO BLANCO VIÑA HIGUERA BRICK LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410261273105,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VINO BLANCO DON SIMON BRIK LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055151039,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA CON GAS FONTER LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055151022,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA CON GAS FONTER LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055054309,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA CON GAS  VIVARIS 25 cl,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3179732348913,3180000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA CON GAS  PERRIER  LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8423415523193,8420000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA F.LIVIANA MINERAL 5+1 LTR.,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8423415101902,8420000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA F.LIVIANA MINERAL 5+1 LTR.,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8423415524596,8420000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA F.LIVIANA MINERAL 5+1 LTR.,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024761156,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA ALTEZA 330ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024855039,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA ALTEZA 330ML,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024855015,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA ALTEZA TAPON SPORT 50 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024761187,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA ALTEZA TAPON SPORT 50 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8423415101001,8420000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA FUENTE LIVIANA 5 LTR.+1 GRAT 1/2 PA,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8425561010015,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA CUEVAS MINERAL 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8425561010019,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA CUEVAS MINERAL 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055033601,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA FONT VELLA 33 CL KIDS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055033700,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA FONT VELLA 33 CL KIDS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055033724,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA FONT VELLA 33 CL KIDS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID841005500035,841000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA FONT VELLA 33 CL KIDS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055500011,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA FONT VELLA 33 CL KIDS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024761217,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA ALTEZA TAPON SPORT P.6X50 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055300000,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA FONT VELLA 2/500,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410728100036,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA LANJARON MINERAL 75,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055141009,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA MINERAL BEBE FONT VELLA P.6,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID7613035786875,7610000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA AQUAREL ICE AGE 33CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055125023,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA FONT VELLA PET LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8437015991016,8440000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA AUARA 50 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055885002,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FONT VELLA LEVITE MANZANA 1/250 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055885743,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FONT VELLA LEVITE MANZANA 1/250 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055885507,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FONT VELLA LEVITE KIWI 1/250 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055831214,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FONT VELLA LEVITE KIWI 1/250 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID54211,54211,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FONT VELLA LEVITE MANGO 1/250LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID54212,54212,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FONT VELLA LEVITE FRESA 1/250 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055770001,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FONT VELLA LEVITE TE LIMON 1/250 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055886306,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FONT VELLA LEVITE LIMA 1/250,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055770025,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FONT VELLA TE VERDE MENTA 1/250,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024385062,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,AGUA DE COCO EMDFRESH 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055886207,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FONT VELLA LEVITE TROPICAL 1/250 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055886443,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FONT VELLA KIDS NARANJA 25 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055886412,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FONT VELLA KIDS FRESA 25 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410055006001,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,FONT VELLA ORGANICS LIMONADA 40 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000009500,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,COCA COLA CHERRY ZERO LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000195364,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,COCA COLA CHERRY ZERO LATA 33 CL,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410283036108,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,CASERA COLA 2 LITROS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410283036009,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,CASERA COLA 2 LITROS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID544900009289,545000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,COCA COLA LATA 33 CL.PACK-12 UND,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4060800102270,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,PEPSI LATA 375 ML. 1/2 PALET,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4060800130051,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,PEPSI LATA 375 ML. 1/2 PALET,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5000112532357,5000000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA SIN CAFEINA 2 LTR PACK-2,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000183231,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA SIN CAFEINA 2 LTR PACK-2,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID5449000175496,5450000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,COCA COLA SIN CAFEINA 2 LTR PACK-2,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
